geoid,tract_name,countyfp,centroid_lat,centroid_lon,council_district
48189950200,Census Tract 9502,189,34.211743,-101.717244,
48113014134,Census Tract 141.34,113,32.98231,-96.982954,
48201421802,Census Tract 4218.02,201,29.685661,-95.480862,
48125950300,Census Tract 9503,125,33.615363,-100.787617,
48219950400,Census Tract 9504,219,33.588907,-102.395307,
48113016626,Census Tract 166.26,113,32.584177,-96.942234,
48201410705,Census Tract 4107.05,201,29.736603,-95.394076,
48219950300,Census Tract 9503,219,33.586936,-102.341697,
48113018142,Census Tract 181.42,113,32.839568,-96.544888,
48201521401,Census Tract 5214.01,201,29.829259,-95.502415,
48505950401,Census Tract 9504.01,505,26.844204,-99.242335,
48219950100,Census Tract 9501,219,33.771555,-102.182265,
48219950600,Census Tract 9506,219,33.465992,-102.186138,
48085031007,Census Tract 310.07,085,33.158261,-96.538646,
48387950100,Census Tract 9501,387,33.573349,-94.8594,
48303010700,Census Tract 107,303,33.485891,-101.641332,
48209010806,Census Tract 108.06,209,30.152923,-98.049852,
48339694601,Census Tract 6946.01,339,30.420599,-95.755821,
48219950500,Census Tract 9505,219,33.565759,-102.372971,
48219950200,Census Tract 9502,219,33.658666,-102.379646,
48219950700,Census Tract 9507,219,33.444561,-102.453098,
48375014300,Census Tract 143,375,35.413786,-101.911364,
48375013900,Census Tract 139,375,35.243796,-101.822589,
48201530101,Census Tract 5301.01,201,29.815348,-95.452473,
48485013300,Census Tract 133,485,33.976876,-98.523721,
48375013400,Census Tract 134,375,35.277927,-101.8641,
48375015300,Census Tract 153,375,35.222953,-101.87583,
48375011800,Census Tract 118,375,35.20117,-101.893959,
48113016621,Census Tract 166.21,113,32.567969,-96.841323,
48113016623,Census Tract 166.23,113,32.562595,-96.879267,
48201453403,Census Tract 4534.03,201,29.669761,-95.585131,
48453001912,Census Tract 19.12,453,30.32576,-97.820508,10
48113015900,Census Tract 159,113,32.736211,-96.969213,
48113012604,Census Tract 126.04,113,32.842814,-96.646022,
48113013010,Census Tract 130.10,113,32.868815,-96.680233,
48113013622,Census Tract 136.22,113,32.949615,-96.811081,
48113013621,Census Tract 136.21,113,32.960545,-96.808758,
48113014135,Census Tract 141.35,113,32.973643,-96.982513,
48201312601,Census Tract 3126.01,201,29.721791,-95.384599,
48113018141,Census Tract 181.41,113,32.87204,-96.527651,
48113018137,Census Tract 181.37,113,32.862001,-96.560607,
48113018138,Census Tract 181.38,113,32.851047,-96.582055,
48201531000,Census Tract 5310,201,29.825175,-95.419989,
48113018140,Census Tract 181.40,113,32.918872,-96.564834,
48099010101,Census Tract 101.01,099,31.48249,-97.6332,
48099010300,Census Tract 103,099,31.433523,-97.770773,
48099010102,Census Tract 101.02,099,31.423932,-97.980684,
48099010501,Census Tract 105.01,099,31.145236,-97.826424,
48201542104,Census Tract 5421.04,201,29.837111,-95.710604,
48113019042,Census Tract 190.42,113,32.97365,-96.650708,
48113019050,Census Tract 190.50,113,32.970819,-96.630635,
48113019052,Census Tract 190.52,113,32.980196,-96.706957,
48113019053,Census Tract 190.53,113,32.967372,-96.710884,
48113019039,Census Tract 190.39,113,32.946517,-96.707416,
48113019213,Census Tract 192.13,113,32.936537,-96.754738,
48335950200,Census Tract 9502,335,32.415272,-100.851471,
48201453902,Census Tract 4539.02,201,29.678442,-95.622366,
48099010502,Census Tract 105.02,099,31.144121,-97.809176,
48099010804,Census Tract 108.04,099,31.117299,-97.8862,
48201312603,Census Tract 3126.03,201,29.726864,-95.377952,
48099010803,Census Tract 108.03,099,31.099686,-97.889214,
48099010201,Census Tract 102.01,099,31.478758,-97.721022,
48113013726,Census Tract 137.26,113,32.944905,-96.848552,
48113016624,Census Tract 166.24,113,32.565793,-96.917283,
48113016622,Census Tract 166.22,113,32.554762,-96.839316,
48305950400,Census Tract 9504,305,33.277149,-101.828451,
48305950600,Census Tract 9506,305,33.056457,-101.81544,
48305950500,Census Tract 9505,305,33.162176,-101.78311,
48187210506,Census Tract 2105.06,187,29.718333,-97.847381,
48113010903,Census Tract 109.03,113,32.676434,-96.886837,
48113001703,Census Tract 17.03,113,32.799536,-96.796884,
48113019212,Census Tract 192.12,113,32.934448,-96.75982,
48121020118,Census Tract 201.18,121,33.407184,-97.045523,
48121021528,Census Tract 215.28,121,33.158948,-96.869404,
48085031713,Census Tract 317.13,085,33.002234,-96.824747,
48121021535,Census Tract 215.35,121,33.139068,-96.906313,
48201221601,Census Tract 2216.01,201,29.892703,-95.406895,
48121020311,Census Tract 203.11,121,32.999189,-97.219866,
48121021410,Census Tract 214.10,121,33.119148,-97.062894,
48121021413,Census Tract 214.13,121,33.138092,-97.038715,
48201542901,Census Tract 5429.01,201,29.81473,-95.761866,
48121021411,Census Tract 214.11,121,33.11034,-97.00545,
48201330902,Census Tract 3309.02,201,29.605594,-95.404806,
48201432003,Census Tract 4320.03,201,29.734701,-95.487002,
48201431303,Census Tract 4313.03,201,29.740549,-95.49886,
48121021754,Census Tract 217.54,121,33.101005,-97.129479,
48121020312,Census Tract 203.12,121,33.005581,-97.260282,
48121020322,Census Tract 203.22,121,33.049753,-97.228658,
48121021537,Census Tract 215.37,121,33.130344,-96.941236,
48121021422,Census Tract 214.22,121,33.151829,-97.124017,
48121020319,Census Tract 203.19,121,33.068498,-97.332297,
48201432102,Census Tract 4321.02,201,29.733753,-95.507998,
48303001501,Census Tract 15.01,303,33.574182,-101.879093,
48121021756,Census Tract 217.56,121,32.997197,-97.072145,
48085031711,Census Tract 317.11,085,33.001956,-96.835732,
48121021412,Census Tract 214.12,121,33.162126,-97.034991,
48121020130,Census Tract 201.30,121,33.200002,-96.962086,
48201542203,Census Tract 5422.03,201,29.858328,-95.737167,
48121020136,Census Tract 201.36,121,33.195332,-96.943219,
48121021641,Census Tract 216.41,121,32.995047,-96.849479,
48201541302,Census Tract 5413.02,201,29.873029,-95.676386,
48121020128,Census Tract 201.28,121,33.240636,-96.865173,
48121020508,Census Tract 205.08,121,33.239529,-97.127062,
48121020132,Census Tract 201.32,121,33.185589,-96.89343,
48245006700,Census Tract 67,245,29.907868,-93.93483,
48121020133,Census Tract 201.33,121,33.193362,-96.89873,
48375010100,Census Tract 101,375,35.186512,-101.910334,
48375010300,Census Tract 103,375,35.187586,-101.874078,
48375010400,Census Tract 104,375,35.189024,-101.85743,
48113020300,Census Tract 203,113,32.7743,-96.766809,
48303002102,Census Tract 21.02,303,33.524271,-101.880147,
48113020500,Census Tract 205,113,32.783389,-96.86227,
48113020600,Census Tract 206,113,32.872722,-96.821605,
48113020700,Census Tract 207,113,32.963188,-96.871506,
48303000603,Census Tract 6.03,303,33.588409,-101.866299,
48339691302,Census Tract 6913.02,339,30.151586,-95.496382,
48339691602,Census Tract 6916.02,339,30.134015,-95.452652,
48375010200,Census Tract 102,375,35.187062,-101.892926,
48339693102,Census Tract 6931.02,339,30.2978,-95.416673,
48409011100,Census Tract 111,409,27.944975,-97.585921,
48201233105,Census Tract 2331.05,201,29.783003,-95.161371,
48201252201,Census Tract 2522.01,201,29.826571,-95.163959,
48201232404,Census Tract 2324.04,201,29.833263,-95.192846,
48201232203,Census Tract 2322.03,201,29.924027,-95.228332,
48201232306,Census Tract 2323.06,201,29.844271,-95.201122,
48201541603,Census Tract 5416.03,201,29.843025,-95.654499,
48201453601,Census Tract 4536.01,201,29.680073,-95.591272,
48201221701,Census Tract 2217.01,201,29.876881,-95.379745,
48201330801,Census Tract 3308.01,201,29.605443,-95.326497,
48201333502,Census Tract 3335.02,201,29.667012,-95.28479,
48201321301,Census Tract 3213.01,201,29.649426,-95.21907,
48201321102,Census Tract 3211.02,201,29.627846,-95.213604,
48201321002,Census Tract 3210.02,201,29.639887,-95.225786,
48201333903,Census Tract 3339.03,201,29.621783,-95.237683,
48201221301,Census Tract 2213.01,201,29.852456,-95.378256,
48201552401,Census Tract 5524.01,201,29.931456,-95.597069,
48201423304,Census Tract 4233.04,201,29.660754,-95.52035,
48201552402,Census Tract 5524.02,201,29.944864,-95.596525,
48201331603,Census Tract 3316.03,201,29.626768,-95.349949,
48201241201,Census Tract 2412.01,201,30.038404,-95.388932,
48201551202,Census Tract 5512.02,201,29.970876,-95.506244,
48201554805,Census Tract 5548.05,201,30.031181,-95.583542,
48201551201,Census Tract 5512.01,201,29.977948,-95.499204,
48201552502,Census Tract 5525.02,201,29.955454,-95.572642,
48339693503,Census Tract 6935.03,339,30.317959,-95.465096,
48201552501,Census Tract 5525.01,201,29.945474,-95.580267,
48201552603,Census Tract 5526.03,201,29.960845,-95.557183,
48201552604,Census Tract 5526.04,201,29.964142,-95.573931,
48245006800,Census Tract 68,245,29.91581,-93.944519,
48201552702,Census Tract 5527.02,201,29.981259,-95.557531,
48201551704,Census Tract 5517.04,201,29.900454,-95.576155,
48439111516,Census Tract 1115.16,439,32.666147,-97.124512,
48231961401,Census Tract 9614.01,231,33.012588,-96.231403,
48201552801,Census Tract 5528.01,201,29.986204,-95.536863,
48231961402,Census Tract 9614.02,231,33.115976,-96.259418,
48231961102,Census Tract 9611.02,231,33.055633,-96.027559,
48161000102,Census Tract 1.02,161,31.809513,-96.078282,
48161000101,Census Tract 1.01,161,31.828592,-96.191763,
48113009104,Census Tract 91.04,113,32.745541,-96.691838,
48201554807,Census Tract 5548.07,201,30.032572,-95.593209,
48201532101,Census Tract 5321.01,201,29.844037,-95.478001,
48201552003,Census Tract 5520.03,201,29.924803,-95.593735,
48321730700,Census Tract 7307,321,28.916096,-96.155906,
48201532504,Census Tract 5325.04,201,29.894027,-95.508418,
48201532503,Census Tract 5325.03,201,29.893309,-95.517939,
48029180504,Census Tract 1805.04,029,29.452101,-98.591951,
48201534204,Census Tract 5342.04,201,29.883307,-95.53666,
48201534205,Census Tract 5342.05,201,29.893962,-95.540975,
48201534102,Census Tract 5341.02,201,29.912294,-95.511535,
48201534101,Census Tract 5341.01,201,29.917097,-95.537531,
48201533903,Census Tract 5339.03,201,29.921866,-95.486143,
48201540101,Census Tract 5401.01,201,29.838307,-95.5863,
48201540102,Census Tract 5401.02,201,29.868592,-95.581272,
48201340102,Census Tract 3401.02,201,29.598888,-95.190439,
48201540903,Census Tract 5409.03,201,29.905934,-95.625542,
48201522002,Census Tract 5220.02,201,29.826331,-95.530775,
48201551101,Census Tract 5511.01,201,29.987126,-95.487705,
48201554905,Census Tract 5549.05,201,30.060763,-95.531507,
48029180602,Census Tract 1806.02,029,29.477755,-98.556266,
48201541005,Census Tract 5410.05,201,29.911975,-95.632499,
48201541004,Census Tract 5410.04,201,29.923299,-95.640396,
48201340101,Census Tract 3401.01,201,29.584199,-95.176149,
48201554804,Census Tract 5548.04,201,30.061996,-95.559411,
48201542902,Census Tract 5429.02,201,29.838707,-95.800019,
48201350102,Census Tract 3501.02,201,29.56447,-95.231078,
48201555002,Census Tract 5550.02,201,30.062073,-95.487141,
48201554906,Census Tract 5549.06,201,30.053082,-95.500891,
48201553804,Census Tract 5538.04,201,30.034991,-95.530263,
48201553803,Census Tract 5538.03,201,30.036952,-95.520702,
48201240804,Census Tract 2408.04,201,30.027414,-95.425315,
48201542303,Census Tract 5423.03,201,29.812825,-95.727218,
48201241302,Census Tract 2413.02,201,30.058464,-95.416249,
48201555704,Census Tract 5557.04,201,30.013155,-95.765979,
48201554404,Census Tract 5544.04,201,29.977581,-95.640576,
48029191101,Census Tract 1911.01,029,29.528994,-98.524136,
48201555505,Census Tract 5555.05,201,30.01463,-95.614918,
48355001906,Census Tract 19.06,355,27.716384,-97.429956,
48201250305,Census Tract 2503.05,201,29.968805,-95.213344,
48201250901,Census Tract 2509.01,201,30.043992,-95.164209,
48201521402,Census Tract 5214.02,201,29.824482,-95.503472,
48201555404,Census Tract 5554.04,201,30.08218,-95.617368,
48201520501,Census Tract 5205.01,201,29.814891,-95.471317,
48201521701,Census Tract 5217.01,201,29.858218,-95.530751,
48201551901,Census Tract 5519.01,201,29.90347,-95.586069,
48201422501,Census Tract 4225.01,201,29.674665,-95.501187,
48201240903,Census Tract 2409.03,201,30.027275,-95.300307,
48201240904,Census Tract 2409.04,201,30.01229,-95.27928,
48201411901,Census Tract 4119.01,201,29.728907,-95.40185,
48201241104,Census Tract 2411.04,201,30.05557,-95.364923,
48201541604,Census Tract 5416.04,201,29.835942,-95.67961,
48201241001,Census Tract 2410.01,201,30.035191,-95.344326,
48201330102,Census Tract 3301.02,201,29.634768,-95.416514,
48029180701,Census Tract 1807.01,029,29.500747,-98.570023,
48201350804,Census Tract 3508.04,201,29.512371,-95.149676,
48201251505,Census Tract 2515.05,201,30.056311,-95.171607,
48201554808,Census Tract 5548.08,201,30.03727,-95.575411,
48201550202,Census Tract 5502.02,201,29.956858,-95.431504,
48201550201,Census Tract 5502.01,201,29.96021,-95.421635,
48029150600,Census Tract 1506,029,29.375287,-98.510499,
48201551705,Census Tract 5517.05,201,29.918312,-95.57619,
48201521702,Census Tract 5217.02,201,29.84508,-95.506957,
48201552304,Census Tract 5523.04,201,29.96191,-95.598932,
48201550307,Census Tract 5503.07,201,30.003135,-95.449818,
48201550308,Census Tract 5503.08,201,29.989449,-95.428432,
48201252001,Census Tract 2520.01,201,29.942157,-95.187093,
48201554908,Census Tract 5549.08,201,30.088606,-95.546597,
48201520603,Census Tract 5206.03,201,29.806804,-95.487031,
48201521201,Census Tract 5212.01,201,29.807009,-95.503711,
48201431404,Census Tract 4314.04,201,29.743608,-95.481055,
48201250405,Census Tract 2504.05,201,29.988811,-95.169297,
48201250303,Census Tract 2503.03,201,29.943331,-95.239354,
48201250201,Census Tract 2502.01,201,29.950191,-95.256933,
48201542001,Census Tract 5420.01,201,29.820905,-95.714534,
48201532004,Census Tract 5320.04,201,29.849871,-95.465707,
48201532003,Census Tract 5320.03,201,29.860747,-95.470721,
48201541207,Census Tract 5412.07,201,29.902035,-95.676431,
48167990100,Census Tract 9901,167,29.465968,-94.762437,
48201340301,Census Tract 3403.01,201,29.593532,-95.125378,
48397040512,Census Tract 405.12,397,32.892223,-96.42597,
48035950100,Census Tract 9501,035,32.037326,-97.728346,
48035950400,Census Tract 9504,035,31.841249,-97.421528,
48035950300,Census Tract 9503,035,31.926275,-97.555751,
48035950700,Census Tract 9507,035,31.662611,-97.54043,
48201542402,Census Tract 5424.02,201,29.792791,-95.73886,
48201521100,Census Tract 5211,201,29.801767,-95.519701,
48035950600,Census Tract 9506,035,31.885039,-97.43308,
48035950200,Census Tract 9502,035,31.923392,-97.657699,
48491021506,Census Tract 215.06,491,30.551481,-97.637563,
48491020111,Census Tract 201.11,491,30.666135,-97.707313,
48375011500,Census Tract 115,375,35.202084,-101.85673,
48375010600,Census Tract 106,375,35.187366,-101.824156,
48375010700,Census Tract 107,375,35.18842,-101.80517,
48375011000,Census Tract 110,375,35.200862,-101.806567,
48201454801,Census Tract 4548.01,201,29.770752,-95.743391,
48201552901,Census Tract 5529.01,201,29.993766,-95.506196,
48201240703,Census Tract 2407.03,201,30.00076,-95.412694,
48201240101,Census Tract 2401.01,201,29.942794,-95.391701,
48201333906,Census Tract 3339.06,201,29.605666,-95.258046,
48201252303,Census Tract 2523.03,201,29.79368,-95.146829,
48201252305,Census Tract 2523.05,201,29.805857,-95.149743,
48201542004,Census Tract 5420.04,201,29.804493,-95.71251,
48201542401,Census Tract 5424.01,201,29.795392,-95.724528,
48201543004,Census Tract 5430.04,201,29.956583,-95.746119,
48201554407,Census Tract 5544.07,201,29.988702,-95.68577,
48201423303,Census Tract 4233.03,201,29.660145,-95.51088,
48201422403,Census Tract 4224.03,201,29.661773,-95.496703,
48201330901,Census Tract 3309.01,201,29.617472,-95.398344,
48201541901,Census Tract 5419.01,201,29.806745,-95.696223,
48201541301,Census Tract 5413.01,201,29.871938,-95.65287,
48201541402,Census Tract 5414.02,201,29.853756,-95.657411,
48029181200,Census Tract 1812,029,29.536797,-98.539217,
48201330802,Census Tract 3308.02,201,29.595161,-95.387,
48201421602,Census Tract 4216.02,201,29.702123,-95.480418,
48201413204,Census Tract 4132.04,201,29.699195,-95.4246,
48201541703,Census Tract 5417.03,201,29.802395,-95.66581,
48201555703,Census Tract 5557.03,201,30.000495,-95.748952,
48201540504,Census Tract 5405.04,201,29.846457,-95.643085,
48201454504,Census Tract 4545.04,201,29.758296,-95.693914,
48201542103,Census Tract 5421.03,201,29.857238,-95.696555,
48201451604,Census Tract 4516.04,201,29.768135,-95.632999,
48201550901,Census Tract 5509.01,201,29.951283,-95.493768,
48339693902,Census Tract 6939.02,339,30.324114,-95.423748,
48201334101,Census Tract 3341.01,201,29.6625,-95.39349,
48201240705,Census Tract 2407.05,201,30.014719,-95.40979,
48029181301,Census Tract 1813.01,029,29.54796,-98.559741,
48201250306,Census Tract 2503.06,201,29.968714,-95.207289,
48201550403,Census Tract 5504.03,201,29.972974,-95.431508,
48201553202,Census Tract 5532.02,201,30.031821,-95.445825,
48201241502,Census Tract 2415.02,201,29.944954,-95.296485,
48201250406,Census Tract 2504.06,201,29.984966,-95.186678,
48201241002,Census Tract 2410.02,201,30.056061,-95.337465,
48201550407,Census Tract 5504.07,201,29.977967,-95.457575,
48201550405,Census Tract 5504.05,201,29.99194,-95.469782,
48201550303,Census Tract 5503.03,201,29.976591,-95.427356,
48029181302,Census Tract 1813.02,029,29.542324,-98.563829,
48201240706,Census Tract 2407.06,201,29.979844,-95.399757,
48201454503,Census Tract 4545.03,201,29.771657,-95.709058,
48201555101,Census Tract 5551.01,201,30.078939,-95.488389,
48201541802,Census Tract 5418.02,201,29.791892,-95.700097,
48201250102,Census Tract 2501.02,201,29.976887,-95.247633,
48029180702,Census Tract 1807.02,029,29.49363,-98.584448,
48201543007,Census Tract 5430.07,201,29.947897,-95.703542,
48201543008,Census Tract 5430.08,201,29.886977,-95.68937,
48439104603,Census Tract 1046.03,439,32.685451,-97.270216,
48201553101,Census Tract 5531.01,201,30.021443,-95.466493,
48201541009,Census Tract 5410.09,201,29.912338,-95.659229,
48201240906,Census Tract 2409.06,201,30.023865,-95.317067,
48201540904,Census Tract 5409.04,201,29.889633,-95.633796,
48201452701,Census Tract 4527.01,201,29.696307,-95.618999,
48201522102,Census Tract 5221.02,201,29.815778,-95.531494,
48201522001,Census Tract 5220.01,201,29.82978,-95.538513,
48201554410,Census Tract 5544.10,201,29.959785,-95.653881,
48201341203,Census Tract 3412.03,201,29.541553,-95.097911,
48201555503,Census Tract 5555.03,201,30.03716,-95.653119,
48201311701,Census Tract 3117.01,201,29.699209,-95.312818,
48201232405,Census Tract 2324.05,201,29.821079,-95.192116,
48201220701,Census Tract 2207.01,201,29.841311,-95.350702,
48201320202,Census Tract 3202.02,201,29.689568,-95.271158,
48201320201,Census Tract 3202.01,201,29.700912,-95.2681,
48201313802,Census Tract 3138.02,201,29.688152,-95.376059,
48201313202,Census Tract 3132.02,201,29.707186,-95.369383,
48201313101,Census Tract 3131.01,201,29.706214,-95.382034,
48201430102,Census Tract 4301.02,201,29.776385,-95.47035,
48201510602,Census Tract 5106.02,201,29.774322,-95.417557,
48201510801,Census Tract 5108.01,201,29.766696,-95.416722,
48201510901,Census Tract 5109.01,201,29.780896,-95.421064,
48113012301,Census Tract 123.01,113,32.817454,-96.674738,
48113012302,Census Tract 123.02,113,32.807863,-96.6755,
48375011600,Census Tract 116,375,35.196438,-101.880891,
48201511004,Census Tract 5110.04,201,29.795037,-95.425684,
48201221302,Census Tract 2213.02,201,29.85232,-95.366238,
48201311501,Census Tract 3115.01,201,29.705238,-95.28683,
48201311502,Census Tract 3115.02,201,29.709965,-95.279565,
48201511502,Census Tract 5115.02,201,29.808688,-95.390368,
48201333203,Census Tract 3332.03,201,29.659794,-95.263057,
48201232901,Census Tract 2329.01,201,29.800394,-95.199561,
48201232802,Census Tract 2328.02,201,29.785189,-95.207688,
48201541206,Census Tract 5412.06,201,29.886437,-95.676694,
48201251504,Census Tract 2515.04,201,30.065873,-95.175292,
48201253501,Census Tract 2535.01,201,29.776487,-94.984891,
48201241105,Census Tract 2411.05,201,30.043916,-95.365276,
48201253201,Census Tract 2532.01,201,29.798856,-94.932333,
48201253602,Census Tract 2536.02,201,29.752277,-94.98552,
48201423204,Census Tract 4232.04,201,29.668492,-95.531817,
48201433602,Census Tract 4336.02,201,29.672965,-95.552511,
48201251702,Census Tract 2517.02,201,30.015722,-95.083905,
48157673105,Census Tract 6731.05,157,29.719088,-95.801113,
48201252202,Census Tract 2522.02,201,29.841291,-95.147369,
48201333205,Census Tract 3332.05,201,29.663038,-95.274999,
48085030303,Census Tract 303.03,085,33.23766,-96.779107,
48201253202,Census Tract 2532.02,201,29.789235,-94.990855,
48201452703,Census Tract 4527.03,201,29.69703,-95.639105,
48201422405,Census Tract 4224.05,201,29.659491,-95.507029,
48201251904,Census Tract 2519.04,201,29.937383,-95.103749,
48201253101,Census Tract 2531.01,201,29.811158,-94.991388,
48201323500,Census Tract 3235,201,29.663573,-95.201327,
48201252902,Census Tract 2529.02,201,29.81539,-95.041288,
48201433506,Census Tract 4335.06,201,29.67948,-95.554175,
48201321001,Census Tract 3210.01,201,29.632232,-95.228898,
48201314004,Census Tract 3140.04,201,29.687202,-95.397622,
48201432302,Census Tract 4323.02,201,29.73083,-95.546295,
48201551102,Census Tract 5511.02,201,29.96976,-95.476819,
48201240707,Census Tract 2407.07,201,29.979384,-95.414676,
48201411802,Census Tract 4118.02,201,29.728189,-95.418769,
48201533401,Census Tract 5334.01,201,29.891509,-95.433663,
48201421203,Census Tract 4212.03,201,29.723981,-95.487102,
48201452002,Census Tract 4520.02,201,29.731655,-95.601114,
48201451404,Census Tract 4514.04,201,29.750538,-95.621921,
48201541007,Census Tract 5410.07,201,29.938156,-95.670955,
48201250407,Census Tract 2504.07,201,29.970749,-95.190646,
48201240505,Census Tract 2405.05,201,29.95205,-95.394421,
48201554904,Census Tract 5549.04,201,30.070044,-95.521169,
48201554907,Census Tract 5549.07,201,30.077022,-95.534422,
48303002001,Census Tract 20.01,303,33.555997,-101.88346,
48201543006,Census Tract 5430.06,201,29.90896,-95.708362,
48201555305,Census Tract 5553.05,201,30.147498,-95.529141,
48201542107,Census Tract 5421.07,201,29.872243,-95.68786,
48201542201,Census Tract 5422.01,201,29.870262,-95.726161,
48303002002,Census Tract 20.02,303,33.555992,-101.874763,
48201233501,Census Tract 2335.01,201,29.764671,-95.233099,
48201440101,Census Tract 4401.01,201,29.650623,-95.559587,
48201551501,Census Tract 5515.01,201,29.946083,-95.558878,
48331950700,Census Tract 9507,331,30.65635,-97.005813,
48331950100,Census Tract 9501,331,30.940932,-96.943405,
48331950300,Census Tract 9503,331,30.78854,-97.220337,
48331950500,Census Tract 9505,331,30.749585,-96.790434,
48331950800,Census Tract 9508,331,30.59783,-97.135841,
48491020327,Census Tract 203.27,491,30.518246,-97.83291,
48491020323,Census Tract 203.23,491,30.534358,-97.853207,
48201323602,Census Tract 3236.02,201,29.63993,-95.18731,
48201250601,Census Tract 2506.01,201,29.988208,-95.264355,
48491020410,Census Tract 204.10,491,30.442969,-97.764175,6
48201312501,Census Tract 3125.01,201,29.743104,-95.369961,
48201510702,Census Tract 5107.02,201,29.768218,-95.403705,
48201431204,Census Tract 4312.04,201,29.745188,-95.503772,
48201533301,Census Tract 5333.01,201,29.872244,-95.418276,
48201221501,Census Tract 2215.01,201,29.862004,-95.392956,
48375011700,Census Tract 117,375,35.195281,-101.93104,
48375011900,Census Tract 119,375,35.206683,-101.875959,
48201410801,Census Tract 4108.01,201,29.736464,-95.404991,
48201432705,Census Tract 4327.05,201,29.725398,-95.496276,
48201313901,Census Tract 3139.01,201,29.694525,-95.383176,
48201314003,Census Tract 3140.03,201,29.691931,-95.397809,
48201314402,Census Tract 3144.02,201,29.688658,-95.410041,
48201412201,Census Tract 4122.01,201,29.70925,-95.40825,
48201411902,Census Tract 4119.02,201,29.726602,-95.392965,
48201313801,Census Tract 3138.01,201,29.688735,-95.369535,
48201350604,Census Tract 3506.04,201,29.541479,-95.184372,
48201222504,Census Tract 2225.04,201,29.923075,-95.404839,
48201333501,Census Tract 3335.01,201,29.668301,-95.280157,
48201333302,Census Tract 3333.02,201,29.637486,-95.25946,
48201552902,Census Tract 5529.02,201,29.994543,-95.517822,
48201431505,Census Tract 4315.05,201,29.754609,-95.484253,
48201520302,Census Tract 5203.02,201,29.798728,-95.480257,
48201520301,Census Tract 5203.01,201,29.798686,-95.471936,
48201410704,Census Tract 4107.04,201,29.742238,-95.38543,
48201511003,Census Tract 5110.03,201,29.795444,-95.433974,
48201511202,Census Tract 5112.02,201,29.804212,-95.417288,
48201432706,Census Tract 4327.06,201,29.729173,-95.493796,
48201511501,Census Tract 5115.01,201,29.808323,-95.405818,
48201350803,Census Tract 3508.03,201,29.529902,-95.149632,
48201554809,Census Tract 5548.09,201,30.05377,-95.575363,
48201532102,Census Tract 5321.02,201,29.849337,-95.485998,
48201532302,Census Tract 5323.02,201,29.855131,-95.495251,
48085030304,Census Tract 303.04,085,33.241332,-96.812388,
48201350104,Census Tract 3501.04,201,29.594251,-95.256143,
48201551601,Census Tract 5516.01,201,29.929865,-95.55655,
48201411504,Census Tract 4115.04,201,29.735393,-95.432953,
48201411506,Census Tract 4115.06,201,29.733068,-95.439459,
48201411505,Census Tract 4115.05,201,29.735571,-95.444736,
48201220702,Census Tract 2207.02,201,29.827462,-95.348507,
48201341001,Census Tract 3410.01,201,29.552006,-95.13649,
48029180503,Census Tract 1805.03,029,29.460605,-98.594685,
48201251903,Census Tract 2519.03,201,29.958112,-95.116828,
48201322702,Census Tract 3227.02,201,29.706033,-95.166809,
48201431902,Census Tract 4319.02,201,29.736482,-95.464126,
48201431803,Census Tract 4318.03,201,29.745855,-95.465404,
48485013401,Census Tract 134.01,485,33.972876,-98.50677,
48485980000,Census Tract 9800,485,33.989604,-98.496627,
48375012000,Census Tract 120,375,35.215093,-101.859714,
48375012200,Census Tract 122,375,35.21616,-101.812482,
48375012600,Census Tract 126,375,35.230392,-101.785826,
48201431701,Census Tract 4317.01,201,29.762256,-95.462285,
48201431702,Census Tract 4317.02,201,29.756746,-95.470479,
48201431804,Census Tract 4318.04,201,29.747983,-95.459054,
48167721211,Census Tract 7212.11,167,29.500001,-95.015798,
48201430101,Census Tract 4301.01,201,29.780249,-95.463874,
48201510902,Census Tract 5109.02,201,29.78619,-95.434341,
48441980000,Census Tract 9800,441,32.411173,-99.684111,
48201510802,Census Tract 5108.02,201,29.771383,-95.438602,
48201232704,Census Tract 2327.04,201,29.797785,-95.211813,
48201232703,Census Tract 2327.03,201,29.773256,-95.22173,
48201341102,Census Tract 3411.02,201,29.547289,-95.118242,
48201431901,Census Tract 4319.01,201,29.729583,-95.464623,
48201431506,Census Tract 4315.06,201,29.756273,-95.479907,
48201232902,Census Tract 2329.02,201,29.800392,-95.187205,
48201510601,Census Tract 5106.01,201,29.773847,-95.403195,
48201510302,Census Tract 5103.02,201,29.786898,-95.382484,
48201333204,Census Tract 3332.04,201,29.659682,-95.274551,
48201312902,Census Tract 3129.02,201,29.714686,-95.364616,
48201312901,Census Tract 3129.01,201,29.714189,-95.35729,
48201410202,Census Tract 4102.02,201,29.755007,-95.391867,
48201350101,Census Tract 3501.01,201,29.569717,-95.208599,
48201411507,Census Tract 4115.07,201,29.738167,-95.438503,
48201411301,Census Tract 4113.01,201,29.753034,-95.452992,
48201410502,Census Tract 4105.02,201,29.7491,-95.385082,
48201350103,Census Tract 3501.03,201,29.570329,-95.250187,
48085031003,Census Tract 310.03,085,33.204321,-96.531238,
48085030302,Census Tract 303.02,085,33.241016,-96.755399,
48375012800,Census Tract 128,375,35.228274,-101.820658,
48375013000,Census Tract 130,375,35.236687,-101.856778,
48375013200,Census Tract 132,375,35.214028,-101.892229,
48085030529,Census Tract 305.29,085,33.181281,-96.725466,
